#	tasso pos	tamponi	ricoverati_con_sintomi	terapia_intensiva	totale_ospedalizzati	totale_positivi	variazione_totale_positivi	nuovi_positivi	dimessi_guariti	deceduti	positivi giorn	media mobile	media positivi	morti giornalieri	media morti	media tamponi	casi testati	media mobile casi test	tasso vero	media vero	media osp	media icu	media tot	tot positivi
02/24/20 00:00	5.29602220166513	4324	101	26	127	221	0	221	1	7	229	6.46284628936743	160.5	10	5	3003.5	0	0	0	0	147.75	38.25	186.25	229
02/25/20 00:00	2.16329378925331	4299	114	35	150	311	90	93	1	10	93	6.46340389919294	176	3	4.8	3139	0	0	0	0	187.2	43.4	230.8	322
02/26/20 00:00	8.09128630705394	964	128	36	164	385	74	78	3	12	78	6.46340389919294	186.666666666667	2	5.33333333333333	3110.16666666667	0	0	0	0	222.833333333333	53.6666666666667	276.666666666667	400
02/27/20 00:00	10.3007828594973	2427	248	56	304	588	203	250	45	17	250	6.73478758288555	240.857142857143	5	5.28571428571429	3018.14285714286	0	0	0	0	282.285714285714	66	348.428571428571	650
02/28/20 00:00	6.46563433849497	3681	345	64	409	821	233	238	46	21	238	9.05155353240497	258.142857142857	4	6.42857142857143	2717.28571428571	0	0	0	0	373.857142857143	86	460	888
02/29/20 00:00	8.09170600134862	2966	401	105	506	1049	228	240	50	29	240	10.4977355984044	311.428571428571	8	9.85714285714286	2280.14285714286	0	0	0	0	505.285714285714	113.714285714286	619	1128
03/01/20 00:00	22.9521492295215	2466	639	140	779	1577	528	566	83	34	566	15.5616902848007	384.142857142857	5	13.5714285714286	2711.14285714286	0	0	0	0	679.285714285714	150.714285714286	830	1694
03/02/20 00:00	15.419296663661	2218	742	166	908	1835	258	342	149	52	342	16.5122263744988	458.285714285714	18	18.7142857142857	2725.14285714286	0	0	0	0	899.571428571429	192.857142857143	1092.42857142857	2036
03/03/20 00:00	37.6109765940274	1239	1034	229	1263	2263	428	466	160	79	466	19.3914639009356	535.428571428571	27	25.1428571428571	2770.28571428571	0	0	0	0	1192.28571428571	249.714285714286	1442	2502
03/04/20 00:00	14.745038934941	3981	1346	295	1641	2706	443	587	276	107	587	21.2484587738415	679.285714285714	28	29.1428571428571	3161.28571428571	0	0	0	0	1513.71428571429	315.714285714286	1829.42857142857	3089
03/05/20 00:00	30.4554455445545	2525	1790	351	2141	3296	590	769	414	148	769	23.2161700204112	811.571428571429	41	47.4285714285714	3934	0	0	0	0	1930.57142857143	388.571428571429	2319.14285714286	3858
03/06/20 00:00	19.4645984488366	3997	2394	462	2856	3916	620	778	523	197	778	22.6438675227698	1019.42857142857	49	58.7142857142857	4172.71428571429	0	0	0	0	2441.14285714286	469.571428571429	2910.71428571429	4636
03/07/20 00:00	21.8656847273365	5703	2651	567	3218	5061	1145	1247	589	233	1247	27.0421467453031	1092.42857142857	36	78.8571428571429	4986.42857142857	0	0	0	0	3013.14285714286	562.142857142857	3575.28571428571	5883
03/08/20 00:00	18.9460317460317	7875	3557	650	4207	6387	1326	1492	622	366	1492	23.6817157497406	1339	133	102.857142857143	6188.14285714286	0	0	0	0	3654.85714285714	666.857142857143	4321.71428571429	7375
