#	tasso pos	tamponi	ricoverati_con_sintomi	terapia_intensiva	totale_ospedalizzati	totale_positivi	variazione_totale_positivi	nuovi_positivi	dimessi_guariti	deceduti	positivi giorn	media mobile	media positivi	morti giornalieri	media morti	media tamponi	casi testati	media mobile casi test	tasso vero	media vero	media osp	media icu	media tot	tot positivi
02/24/20 00:00	0	1	0	0	0	0	0	0	0	0	0	#DIV/0!	0	10	2.5	0.25	0	0	0	0	0	0	0	0
02/25/20 00:00	#DIV/0!	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	2	0.2	0	0	0	0	0	0	0	0
02/26/20 00:00	#DIV/0!	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	1.66666666666667	10	0	0	0	0	0	0	0	0
02/27/20 00:00	#DIV/0!	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	1.42857142857143	12.5714285714286	0	0	0	0	0	0	0	0
02/28/20 00:00	#DIV/0!	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	12.4285714285714	0	0	0	0	0	0	0	0
02/29/20 00:00	0	59	0	0	0	0	0	0	0	0	0	#DIV/0!	0.142857142857143	0	0	12.4285714285714	0	0	0	0	0.142857142857143	0	0.142857142857143	0
03/01/20 00:00	0	28	0	0	0	0	0	0	0	0	0	#DIV/0!	0.285714285714286	0	0	14.2857142857143	0	0	0	0	0.285714285714286	0	0.285714285714286	0
03/02/20 00:00	#DIV/0!	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0.285714285714286	0	0	15.4285714285714	0	0	0	0	0.571428571428571	0	0.571428571428571	0
03/03/20 00:00	#DIV/0!	0	1	0	1	1	1	1	0	0	1	#DIV/0!	0.714285714285714	0	0	22.4285714285714	0	0	0	0	0.857142857142857	0	0.857142857142857	1
03/04/20 00:00	7.69230769230769	13	1	0	1	2	1	1	0	0	1	#DIV/0!	0.714285714285714	0	0	14	0	0	0	0	1.14285714285714	0	1.14285714285714	2
03/05/20 00:00	0	8	2	0	2	2	0	0	0	0	0	#DIV/0!	1.57142857142857	0	0	17.1428571428571	0	0	0	0	1.85714285714286	0	1.85714285714286	2
03/06/20 00:00	6.12244897959184	49	2	0	2	5	3	3	0	0	3	#DIV/0!	2.71428571428571	0	0	22.2857142857143	0	0	0	0	3	0	3	5
03/07/20 00:00	#DIV/0!	0	2	0	2	5	0	0	0	0	0	#DIV/0!	2.71428571428571	0	0	25	0	0	0	0	4.14285714285714	0	4.14285714285714	5
03/08/20 00:00	12	50	5	0	5	11	6	6	0	0	6	#DIV/0!	5	0	0	34.4285714285714	0	0	0	0	5.42857142857143	0	5.42857142857143	11
03/09/20 00:00	22.2222222222222	36	8	0	8	19	8	8	0	0	8	#DIV/0!	5.28571428571429	0	0	36	0	0	0	0	6.85714285714286	0	6.85714285714286	19
03/10/20 00:00	5.26315789473684	19	9	0	9	20	1	1	0	0	1	#DIV/0!	5.42857142857143	0	0	57.8571428571429	0	0	0	0	8.28571428571429	0	8.28571428571429	20
03/11/20 00:00	21.5189873417721	79	10	0	10	37	17	17	0	0	17	#DIV/0!	6	0	0	61.5714285714286	0	0	0	0	10	0	10	37
03/12/20 00:00	10.5263157894737	19	12	0	12	39	2	2	0	0	2	12.6993566646603	9.42857142857143	0	0.285714285714286	66.2857142857143	0	0	0	0	11.5714285714286	0	11.5714285714286	39
03/13/20 00:00	1.98019801980198	202	12	0	12	43	4	4	0	0	4	16.1485821379822	12.5714285714286	0	0.285714285714286	87.4285714285714	0	0	0	0	16	0	16	43
03/14/20 00:00	15.3846153846154	26	14	0	14	47	4	4	0	0	4	15.3031715099629	13.8571428571429	0	0.285714285714286	114.142857142857	0	0	0	0	19.8571428571429	0.571428571428571	20.4285714285714	47
03/15/20 00:00	36.144578313253	83	16	0	16	75	28	30	0	2	30	15.2447730867203	13.8571428571429	2	0.285714285714286	121.714285714286	0	0	0	0	24.4285714285714	1.57142857142857	26	77
