#	tasso pos	tamponi	ricoverati_con_sintomi	terapia_intensiva	totale_ospedalizzati	totale_positivi	variazione_totale_positivi	nuovi_positivi	dimessi_guariti	deceduti	positivi giorn	media mobile	media positivi	morti giornalieri	media morti	media tamponi	casi testati	media mobile casi test	tasso vero	media vero	media osp	media icu	media tot	tot positivi	tamponi per positivo	tamponi a nuovi casi per positivo
02/24/20 00:00	2.41935483870968	124	1	1	2	2	0	2	1	0	3	#DIV/0!	0.5	10	2.5	138	0	0	0	0	0.5	0.5	1	3	41.3333333333333	#DIV/0!
02/25/20 00:00	#DIV/0!	0	1	1	2	2	0	0	1	0	0	#DIV/0!	0.4	0	2	122.2	0	0	0	0	0.4	0.4	0.8	3	#DIV/0!	#DIV/0!
02/26/20 00:00	#DIV/0!	0	0	0	0	0	-2	0	3	0	0	#DIV/0!	0.833333333333333	0	1.66666666666667	113.166666666667	0	0	0	0	0.833333333333333	0.333333333333333	1.16666666666667	3	#DIV/0!	#DIV/0!
02/27/20 00:00	0	428	0	0	0	0	0	0	3	0	0	#DIV/0!	0.714285714285714	0	1.42857142857143	103.428571428571	0	0	0	0	1.14285714285714	0.285714285714286	1.42857142857143	3	#DIV/0!	#DIV/0!
02/28/20 00:00	0	59	0	0	0	0	0	0	3	0	0	#DIV/0!	0.571428571428571	0	0	92.7142857142857	0	0	0	0	1.42857142857143	0.142857142857143	1.57142857142857	3	#DIV/0!	#DIV/0!
02/29/20 00:00	4.41176470588235	68	3	0	3	3	3	3	3	0	3	#DIV/0!	1.57142857142857	0	0	107.571428571429	0	0	0	0	2.71428571428571	0	2.71428571428571	6	22.6666666666667	#DIV/0!
03/01/20 00:00	0	45	3	0	3	3	0	0	3	0	0	#DIV/0!	3.85714285714286	0	0	124.428571428571	0	0	0	0	4.85714285714286	0.428571428571429	5.28571428571429	6	#DIV/0!	#DIV/0!
03/02/20 00:00	2.04081632653061	49	3	0	3	4	1	1	3	0	1	3.82038175672579	5.85714285714286	0	0	89	0	0	0	0	7.71428571428571	1.42857142857143	9.14285714285714	7	49	#DIV/0!
03/03/20 00:00	6.73076923076923	104	10	0	10	11	7	7	3	0	7	4.9314928678369	7.28571428571429	0	0.142857142857143	108.857142857143	0	0	0	0	11.4285714285714	2.57142857142857	14	14	14.8571428571429	#DIV/0!
03/04/20 00:00	13.5593220338983	118	15	3	18	27	16	16	3	0	16	5.65299358933762	10	0	0.142857142857143	129	0	0	0	0	17.1428571428571	3.71428571428571	20.8571428571429	30	7.375	#DIV/0!
03/05/20 00:00	7.77777777777778	180	20	7	27	41	14	14	3	0	14	6.52650088699352	11.5714285714286	0	0.428571428571429	172.142857142857	0	0	0	0	23.4285714285714	4.85714285714286	28.2857142857143	44	12.8571428571429	#DIV/0!
03/06/20 00:00	5.05050505050505	198	26	8	34	50	9	10	3	1	10	6.97936214677121	13.5714285714286	1	0.714285714285714	165.142857142857	0	0	0	0	30.8571428571429	6	36.8571428571429	54	19.8	#DIV/0!
03/07/20 00:00	10.5263157894737	209	43	8	51	72	22	22	3	1	22	#DIV/0!	14.5714285714286	0	0.857142857142857	387.714285714286	0	0	0	0	36.5714285714286	8.14285714285714	44.7142857142857	76	9.5	#DIV/0!
03/08/20 00:00	3.1700288184438	347	47	8	55	81	9	11	3	3	11	#DIV/0!	17.1428571428571	2	0.857142857142857	370.857142857143	0	0	0	0	44	10.2857142857143	54.2857142857143	87	31.5454545454545	#DIV/0!
03/09/20 00:00	#DIV/0!	0	55	8	63	94	13	15	3	5	15	#DIV/0!	22.2857142857143	2	1.28571428571429	631	0	0	0	0	53.2857142857143	12.1428571428571	65.4285714285714	102	#DIV/0!	#DIV/0!
03/10/20 00:00	0.842358604091456	1662	50	15	65	99	5	14	11	6	14	#DIV/0!	31.8571428571429	1	1.42857142857143	731.142857142857	0	0	0	0	67	14.4285714285714	81.4285714285714	116	118.714285714286	#DIV/0!
03/11/20 00:00	#DIV/0!	0	67	18	85	125	26	34	19	6	34	#DIV/0!	40.1428571428571	0	1.71428571428571	821.857142857143	0	0	0	0	86.7142857142857	16.8571428571429	103.571428571429	150	#DIV/0!	#DIV/0!
03/12/20 00:00	2.49875062468766	2001	85	20	105	172	47	50	19	9	50	#DIV/0!	49.8571428571429	3	1.85714285714286	916.571428571429	0	0	0	0	111.857142857143	20.1428571428571	132	200	40.02	#DIV/0!
03/13/20 00:00	8.5650723025584	899	122	24	146	242	70	77	24	11	77	#DIV/0!	60.1428571428571	2	2	1057.28571428571	0	0	0	0	142.142857142857	23.4285714285714	165.571428571429	277	11.6753246753247	#DIV/0!
03/14/20 00:00	9.47867298578199	844	181	25	206	320	78	80	24	13	80	#DIV/0!	70.1428571428571	2	2.42857142857143	835	0	0	0	0	179.857142857143	27.5714285714286	207.428571428571	357	10.55	#DIV/0!
03/15/20 00:00	7.82178217821782	1010	223	31	254	396	76	79	24	16	79	#DIV/0!	82	3	3.71428571428571	1079.14285714286	0	0	0	0	223.714285714286	31.2857142857143	255	436	12.7848101265823	#DIV/0!
03/16/20 00:00	8.83248730964467	985	267	31	298	472	76	87	32	19	87	17.6125938936193	89	3	4.14285714285714	793.285714285714	0	0	0	0	272.428571428571	34.8571428571429	307.285714285714	523	11.3218390804598	#DIV/0!
03/17/20 00:00	79.2452830188679	106	314	44	358	550	78	84	34	23	84	#DIV/0!	104.428571428571	4	4.57142857142857	1056.85714285714	0	0	0	0	331.714285714286	38.1428571428571	369.857142857143	607	1.26190476190476	#DIV/0!
03/18/20 00:00	6.84610883557636	1709	374	44	418	650	100	117	42	32	117	#DIV/0!	119	9	5.28571428571429	936.285714285714	0	0	0	0	390.285714285714	44.5714285714286	434.857142857143	724	14.6068376068376	#DIV/0!
